"LOCATION","VAR","TIME","Value"
"CHE","BBW-P100-FIXW",2019,0.002
"GBR","BBW-P100-SAT",2016,0.029
"GBR","BBW-P100-SAT",2017,0.042
"GBR","BBW-P100-SAT",2018,0.046
"GBR","BBW-P100-SAT",2019,0.042
"SVN","BBW-P100-SAT",2017,0.006
"SVN","BBW-P100-SAT",2018,0.005
"SVN","BBW-P100-SAT",2019,0.005
"FRA","BBW-SUBS-DEDI",2016,3627000
"FRA","BBW-SUBS-DEDI",2017,3460000
"FRA","BBW-SUBS-DEDI",2018,3402000
"FRA","BBW-SUBS-DEDI",2019,3310000
"NOR","BBW-SUBS-SAT",2016,3491
"NOR","BBW-SUBS-SAT",2017,3197
"NOR","BBW-SUBS-SAT",2018,2403
"NOR","BBW-SUBS-SAT",2019,1920
"CHE","BBW-SUBS-FIXW",2016,332
"CHE","BBW-SUBS-FIXW",2017,207
"CHE","BBW-SUBS-FIXW",2018,199
"CHE","BBW-SUBS-FIXW",2019,180
"SWE","BBW-SUBS-SAT",2016,266
"SWE","BBW-SUBS-SAT",2017,223
"SWE","BBW-SUBS-SAT",2018,414
"SWE","BBW-SUBS-SAT",2019,370
"AUT","BBW-SUBS-SAT",2019,0
"COL","BB-P100-TOT",2016,12.49
"COL","BB-P100-TOT",2017,13.227
"COL","BB-P100-TOT",2018,13.831
"COL","BB-P100-TOT",2019,14.209
"COL","BB-P100-DSL",2016,4.837
"COL","BB-P100-DSL",2017,4.113
"COL","BB-P100-DSL",2018,3.416
"COL","BB-P100-DSL",2019,3.078
"COL","BB-P100-CAB",2016,6.442
"COL","BB-P100-CAB",2017,7.119
"COL","BB-P100-CAB",2018,8.05
"COL","BB-P100-CAB",2019,8.474
"COL","BB-P100-OTH",2016,0.309
"COL","BB-P100-OTH",2017,0.063
"COL","BB-P100-OTH",2018,0.008
"COL","BB-P100-OTH",2019,0.003
"COL","BB-P100-FIB",2016,0.553
"COL","BB-P100-FIB",2017,1.472
"COL","BB-P100-FIB",2018,1.793
"COL","BB-P100-FIB",2019,1.961
"COL","BB-SUBS-TOT",2016,5913230
"COL","BB-SUBS-TOT",2017,6331591
"COL","BB-SUBS-TOT",2018,6692960
"COL","BB-SUBS-TOT",2019,6949654
"COL","BB-SUBS-CAB",2016,3050027
"COL","BB-SUBS-CAB",2017,3407872
"COL","BB-SUBS-CAB",2018,3895522
"COL","BB-SUBS-CAB",2019,4144606
"COL","BB-SUBS-DSL",2016,2289792
"COL","BB-SUBS-DSL",2017,1968910
"COL","BB-SUBS-DSL",2018,1653221
"COL","BB-SUBS-DSL",2019,1505467
"COL","BB-SUBS-FIB",2016,261769
"COL","BB-SUBS-FIB",2017,704422
"COL","BB-SUBS-FIB",2018,867850
"COL","BB-SUBS-FIB",2019,959081
"COL","BB-SUBS-OTH",2016,146065
"COL","BB-SUBS-OTH",2017,29930
"COL","BB-SUBS-OTH",2018,3857
"COL","BB-SUBS-OTH",2019,1430
"COL","BBW-P100-SAT",2016,0.019
"COL","BBW-P100-SAT",2017,0.015
"COL","BBW-P100-SAT",2018,0.027
"COL","BBW-P100-SAT",2019,0.055
"COL","BBW-P100-FIXW",2016,0.331
"COL","BBW-P100-FIXW",2017,0.445
"COL","BBW-P100-FIXW",2018,0.536
"COL","BBW-P100-FIXW",2019,0.638
"COL","BBW-P100-STAN",2016,47.016
"COL","BBW-P100-STAN",2017,49.29
"COL","BBW-P100-STAN",2018,52.887
"COL","BBW-P100-STAN",2019,59.552
"COL","BBW-P100-DEDI",2016,1.151
"COL","BBW-P100-DEDI",2017,0.777
"COL","BBW-P100-DEDI",2018,0.806
"COL","BBW-P100-DEDI",2019,0.83
"COL","BBW-P100-TOT",2016,48.167
"COL","BBW-P100-TOT",2017,50.067
"COL","BBW-P100-TOT",2018,53.693
"COL","BBW-P100-TOT",2019,60.382
"COL","BBW-SUBS-SAT",2016,8885
"COL","BBW-SUBS-SAT",2017,7328
"COL","BBW-SUBS-SAT",2018,12915
"COL","BBW-SUBS-SAT",2019,27119
"COL","BBW-SUBS-FIXW",2016,156692
"COL","BBW-SUBS-FIXW",2017,213129
"COL","BBW-SUBS-FIXW",2018,259595
"COL","BBW-SUBS-FIXW",2019,311951
"COL","BBW-SUBS-STAN",2016,22259100
"COL","BBW-SUBS-STAN",2017,23593965
"COL","BBW-SUBS-STAN",2018,25592444
"COL","BBW-SUBS-STAN",2019,29127543
"COL","BBW-SUBS-DEDI",2016,545001
"COL","BBW-SUBS-DEDI",2017,371977
"COL","BBW-SUBS-DEDI",2018,389878
"COL","BBW-SUBS-DEDI",2019,405769
"COL","BBW-SUBS-TOT",2016,22804101
"COL","BBW-SUBS-TOT",2017,23965942
"COL","BBW-SUBS-TOT",2018,25982322
"COL","BBW-SUBS-TOT",2019,29533312
"LVA","BB-P100-TOT",2016,26.497
"LVA","BB-P100-TOT",2017,27.103
"LVA","BB-P100-TOT",2018,27.309
"LVA","BB-P100-TOT",2019,26.596
"LVA","BB-P100-DSL",2016,6.628
"LVA","BB-P100-DSL",2017,6.383
"LVA","BB-P100-DSL",2018,6.152
"LVA","BB-P100-DSL",2019,5.733
"LVA","BB-P100-CAB",2016,0.905
"LVA","BB-P100-CAB",2017,0.964
"LVA","BB-P100-CAB",2018,0.915
"LVA","BB-P100-CAB",2019,0.88
"LVA","BB-P100-OTH",2016,1.737
"LVA","BB-P100-OTH",2017,1.495
"LVA","BB-P100-OTH",2018,1.257
"LVA","BB-P100-OTH",2019,1.091
"LVA","BB-P100-FIB",2016,16.624
"LVA","BB-P100-FIB",2017,17.509
"LVA","BB-P100-FIB",2018,18.463
"LVA","BB-P100-FIB",2019,18.447
"LVA","BB-SUBS-TOT",2016,519154
"LVA","BB-SUBS-TOT",2017,526117
"LVA","BB-SUBS-TOT",2018,526048
"LVA","BB-SUBS-TOT",2019,508894
"LVA","BB-SUBS-CAB",2016,17735
"LVA","BB-SUBS-CAB",2017,18707
"LVA","BB-SUBS-CAB",2018,17625
"LVA","BB-SUBS-CAB",2019,16844
"LVA","BB-SUBS-DSL",2016,129857
"LVA","BB-SUBS-DSL",2017,123904
"LVA","BB-SUBS-DSL",2018,118513
"LVA","BB-SUBS-DSL",2019,109701
"LVA","BB-SUBS-FIB",2016,325705
"LVA","BB-SUBS-FIB",2017,339889
"LVA","BB-SUBS-FIB",2018,355661
"LVA","BB-SUBS-FIB",2019,352971
"LVA","BB-SUBS-OTH",2016,34025
"LVA","BB-SUBS-OTH",2017,29013
"LVA","BB-SUBS-OTH",2018,24212
"LVA","BB-SUBS-OTH",2019,20868
"LVA","BBW-P100-FIXW",2016,0.604
"LVA","BBW-P100-FIXW",2017,0.752
"LVA","BBW-P100-FIXW",2018,0.521
"LVA","BBW-P100-FIXW",2019,0.445
"LVA","BBW-P100-STAN",2016,82.449
"LVA","BBW-P100-STAN",2017,88.178
"LVA","BBW-P100-STAN",2018,97.196
"LVA","BBW-P100-STAN",2019,96.59
"LVA","BBW-P100-DEDI",2016,21.707
"LVA","BBW-P100-DEDI",2017,28.453
"LVA","BBW-P100-DEDI",2018,33.181
"LVA","BBW-P100-DEDI",2019,35.782
"LVA","BBW-P100-TOT",2016,104.156
"LVA","BBW-P100-TOT",2017,116.631
"LVA","BBW-P100-TOT",2018,130.376
"LVA","BBW-P100-TOT",2019,132.373
"LVA","BBW-SUBS-FIXW",2016,11832
"LVA","BBW-SUBS-FIXW",2017,14604
"LVA","BBW-SUBS-FIXW",2018,10037
"LVA","BBW-SUBS-FIXW",2019,8510
"LVA","BBW-SUBS-STAN",2016,1615424
"LVA","BBW-SUBS-STAN",2017,1711717
"LVA","BBW-SUBS-STAN",2018,1872284
"LVA","BBW-SUBS-STAN",2019,1848162
"LVA","BBW-SUBS-DEDI",2016,425302
"LVA","BBW-SUBS-DEDI",2017,552327
"LVA","BBW-SUBS-DEDI",2018,639157
"LVA","BBW-SUBS-DEDI",2019,684656
"LVA","BBW-SUBS-TOT",2016,2040726
"LVA","BBW-SUBS-TOT",2017,2264044
"LVA","BBW-SUBS-TOT",2018,2511441
"LVA","BBW-SUBS-TOT",2019,2532818
"GBR","BBW-SUBS-SAT",2016,18906
"GBR","BBW-SUBS-SAT",2017,27919
"GBR","BBW-SUBS-SAT",2018,30525
"GBR","BBW-SUBS-SAT",2019,28363
"LTU","BB-P100-TOT",2016,29.906
"LTU","BB-P100-TOT",2017,28.241
"LTU","BB-P100-TOT",2018,28.154
"LTU","BB-P100-TOT",2019,28.354
"LTU","BB-P100-DSL",2016,5.484
"LTU","BB-P100-DSL",2017,5.061
"LTU","BB-P100-DSL",2018,4.73
"LTU","BB-P100-DSL",2019,4.458
"LTU","BB-P100-CAB",2016,1.043
"LTU","BB-P100-CAB",2017,0.883
"LTU","BB-P100-CAB",2018,0.808
"LTU","BB-P100-CAB",2019,0.738
"LTU","BB-P100-OTH",2016,0.37
"LTU","BB-P100-OTH",2017,0.278
"LTU","BB-P100-OTH",2018,0.205
"LTU","BB-P100-OTH",2019,0.21
"LTU","BB-P100-FIB",2016,19.013
"LTU","BB-P100-FIB",2017,19.997
"LTU","BB-P100-FIB",2018,20.709
"LTU","BB-P100-FIB",2019,21.346
"LTU","BB-SUBS-TOT",2016,857761
"LTU","BB-SUBS-TOT",2017,798769
"LTU","BB-SUBS-TOT",2018,788743
"LTU","BB-SUBS-TOT",2019,791826
"LTU","BB-SUBS-CAB",2016,29904
"LTU","BB-SUBS-CAB",2017,24971
"LTU","BB-SUBS-CAB",2018,22639
"LTU","BB-SUBS-CAB",2019,20620
"LTU","BB-SUBS-DSL",2016,157295
"LTU","BB-SUBS-DSL",2017,143156
"LTU","BB-SUBS-DSL",2018,132515
"LTU","BB-SUBS-DSL",2019,124485
"LTU","BB-SUBS-FIB",2016,545326
"LTU","BB-SUBS-FIB",2017,565587
"LTU","BB-SUBS-FIB",2018,580156
"LTU","BB-SUBS-FIB",2019,596099
"LTU","BB-SUBS-OTH",2016,10612
"LTU","BB-SUBS-OTH",2017,7860
"LTU","BB-SUBS-OTH",2018,5738
"LTU","BB-SUBS-OTH",2019,5854
"LTU","BBW-P100-FIXW",2016,3.996
"LTU","BBW-P100-FIXW",2017,2.022
"LTU","BBW-P100-FIXW",2018,1.702
"LTU","BBW-P100-FIXW",2019,1.603
"LTU","BBW-P100-STAN",2016,69.448
"LTU","BBW-P100-STAN",2017,68.429
"LTU","BBW-P100-STAN",2018,79.547
"LTU","BBW-P100-STAN",2019,85.275
"LTU","BBW-P100-DEDI",2016,14.541
"LTU","BBW-P100-DEDI",2017,14.498
"LTU","BBW-P100-DEDI",2018,18.997
"LTU","BBW-P100-DEDI",2019,22.571
"LTU","BBW-P100-TOT",2016,83.989
"LTU","BBW-P100-TOT",2017,82.927
"LTU","BBW-P100-TOT",2018,98.544
"LTU","BBW-P100-TOT",2019,107.846
"LTU","BBW-SUBS-FIXW",2016,114624
"LTU","BBW-SUBS-FIXW",2017,57195
"LTU","BBW-SUBS-FIXW",2018,47695
"LTU","BBW-SUBS-FIXW",2019,44768
"LTU","BBW-SUBS-STAN",2016,1991908
"LTU","BBW-SUBS-STAN",2017,1935436
"LTU","BBW-SUBS-STAN",2018,2228515
"LTU","BBW-SUBS-STAN",2019,2381393
"LTU","BBW-SUBS-DEDI",2016,417077
"LTU","BBW-SUBS-DEDI",2017,410069
"LTU","BBW-SUBS-DEDI",2018,532190
"LTU","BBW-SUBS-DEDI",2019,630309
"LTU","BBW-SUBS-TOT",2016,2408985
"LTU","BBW-SUBS-TOT",2017,2345505
"LTU","BBW-SUBS-TOT",2018,2760705
"LTU","BBW-SUBS-TOT",2019,3011702
"OECD","BB-P100-TOT",2016,29.403
"OECD","BB-P100-TOT",2017,30.264
"OECD","BB-P100-TOT",2018,31.024
"OECD","BB-P100-TOT",2019,31.787
"OECD","BB-P100-DSL",2016,12.642
"OECD","BB-P100-DSL",2017,12.131
"OECD","BB-P100-DSL",2018,11.367
"OECD","BB-P100-DSL",2019,10.645
"OECD","BB-P100-CAB",2016,9.652
"OECD","BB-P100-CAB",2017,9.968
"OECD","BB-P100-CAB",2018,10.359
"OECD","BB-P100-CAB",2019,10.712
"OECD","BB-P100-OTH",2016,0.285
"OECD","BB-P100-OTH",2017,0.44
"OECD","BB-P100-OTH",2018,0.624
"OECD","BB-P100-OTH",2019,0.71
"OECD","BB-P100-FIB",2016,6.178
"OECD","BB-P100-FIB",2017,7.036
"OECD","BB-P100-FIB",2018,7.932
"OECD","BB-P100-FIB",2019,8.909
"OECD","BB-SUBS-TOT",2016,392532043
"OECD","BB-SUBS-TOT",2017,406312120
"OECD","BB-SUBS-TOT",2018,418899817
"OECD","BB-SUBS-TOT",2019,431456118
"OECD","BB-SUBS-CAB",2016,128856977
"OECD","BB-SUBS-CAB",2017,133827654
"OECD","BB-SUBS-CAB",2018,139875067
"OECD","BB-SUBS-CAB",2019,145395885
"OECD","BB-SUBS-DSL",2016,168776203
"OECD","BB-SUBS-DSL",2017,162862819
"OECD","BB-SUBS-DSL",2018,153488546
"OECD","BB-SUBS-DSL",2019,144486915
"OECD","BB-SUBS-FIB",2016,82481325
"OECD","BB-SUBS-FIB",2017,94465527
"OECD","BB-SUBS-FIB",2018,107107612
"OECD","BB-SUBS-FIB",2019,120918490
"OECD","BB-SUBS-OTH",2016,3807738
"OECD","BB-SUBS-OTH",2017,5908654
"OECD","BB-SUBS-OTH",2018,8419845
"OECD","BB-SUBS-OTH",2019,9630480
"OECD","BBW-P100-SAT",2016,0.155
"OECD","BBW-P100-SAT",2017,0.158
"OECD","BBW-P100-SAT",2018,0.167
"OECD","BBW-P100-SAT",2019,0.164
"OECD","BBW-P100-FIXW",2016,0.49
"OECD","BBW-P100-FIXW",2017,0.531
"OECD","BBW-P100-FIXW",2018,0.575
"OECD","BBW-P100-FIXW",2019,0.648
"OECD","BBW-P100-STAN",2016,86.332
"OECD","BBW-P100-STAN",2017,91.426
"OECD","BBW-P100-STAN",2018,98.138
"OECD","BBW-P100-STAN",2019,102.676
"OECD","BBW-P100-DEDI",2016,10.535
"OECD","BBW-P100-DEDI",2017,11.012
"OECD","BBW-P100-DEDI",2018,11.764
"OECD","BBW-P100-DEDI",2019,11.893
"OECD","BBW-P100-TOT",2016,96.866
"OECD","BBW-P100-TOT",2017,102.438
"OECD","BBW-P100-TOT",2018,109.902
"OECD","BBW-P100-TOT",2019,114.569
"OECD","BBW-SUBS-SAT",2016,2063973
"OECD","BBW-SUBS-SAT",2017,2115515
"OECD","BBW-SUBS-SAT",2018,2249105
"OECD","BBW-SUBS-SAT",2019,2228820
"OECD","BBW-SUBS-FIXW",2016,6545827
"OECD","BBW-SUBS-FIXW",2017,7131950
"OECD","BBW-SUBS-FIXW",2018,7759641
"OECD","BBW-SUBS-FIXW",2019,8795528
"OECD","BBW-SUBS-STAN",2016,1152536107
"OECD","BBW-SUBS-STAN",2017,1227456953
"OECD","BBW-SUBS-STAN",2018,1325112032
"OECD","BBW-SUBS-STAN",2019,1393648814
"OECD","BBW-SUBS-DEDI",2016,140638316
"OECD","BBW-SUBS-DEDI",2017,147844356
"OECD","BBW-SUBS-DEDI",2018,158848479
"OECD","BBW-SUBS-DEDI",2019,161426495
"OECD","BBW-SUBS-TOT",2016,1293174423
"OECD","BBW-SUBS-TOT",2017,1375301309
"OECD","BBW-SUBS-TOT",2018,1483960511
"OECD","BBW-SUBS-TOT",2019,1555075309
"AUT","BB-M2M",2016,720318
"AUT","BB-M2M",2017,1836340
"AUT","BB-M2M",2018,3321448
"AUT","BB-M2M",2019,4994391
"AUT","BB-P100-M2M",2016,8.242
"AUT","BB-P100-M2M",2017,20.879
"AUT","BB-P100-M2M",2018,37.583
"AUT","BB-P100-M2M",2019,56.271
"BEL","BB-M2M",2016,2021037
"BEL","BB-M2M",2017,2184388
"BEL","BB-M2M",2018,2466416
"BEL","BB-M2M",2019,3103522
"BEL","BB-P100-M2M",2016,17.836
"BEL","BB-P100-M2M",2017,19.203
"BEL","BB-P100-M2M",2018,21.584
"BEL","BB-P100-M2M",2019,27.025
"CAN","BB-M2M",2016,3e+06
"CAN","BB-M2M",2017,3470000
"CAN","BB-M2M",2018,3840000
"CAN","BB-M2M",2019,4626000
"CAN","BB-P100-M2M",2016,8.308
"CAN","BB-P100-M2M",2017,9.496
"CAN","BB-P100-M2M",2018,10.362
"CAN","BB-P100-M2M",2019,12.307
"CZE","BB-M2M",2016,837856
"CZE","BB-M2M",2017,917429
"CZE","BB-M2M",2018,1001125
"CZE","BB-M2M",2019,1093606
"CZE","BB-P100-M2M",2016,7.93
"CZE","BB-P100-M2M",2017,8.664
"CZE","BB-P100-M2M",2018,9.421
"CZE","BB-P100-M2M",2019,10.25
"DNK","BB-M2M",2016,1022286
"DNK","BB-M2M",2017,1153450
"DNK","BB-M2M",2018,1319675
"DNK","BB-M2M",2019,1459196
"DNK","BB-P100-M2M",2016,17.844
"DNK","BB-P100-M2M",2017,20.001
"DNK","BB-P100-M2M",2018,22.777
"DNK","BB-P100-M2M",2019,25.076
"FIN","BB-M2M",2016,1420000
"FIN","BB-M2M",2017,1480000
"FIN","BB-M2M",2018,1590000
"FIN","BB-M2M",2019,1650000
"FIN","BB-P100-M2M",2016,25.84
"FIN","BB-P100-M2M",2017,26.869
"FIN","BB-P100-M2M",2018,28.824
"FIN","BB-P100-M2M",2019,29.883
"FRA","BB-M2M",2016,11737000
"FRA","BB-M2M",2017,14906000
"FRA","BB-M2M",2018,18238000
"FRA","BB-M2M",2019,20862000
"FRA","BB-P100-M2M",2016,17.562
"FRA","BB-P100-M2M",2017,22.227
"FRA","BB-P100-M2M",2018,27.114
"FRA","BB-P100-M2M",2019,30.927
"DEU","BB-M2M",2016,11100000
"DEU","BB-M2M",2017,17600000
"DEU","BB-M2M",2018,23100000
"DEU","BB-M2M",2019,29700000
"DEU","BB-P100-M2M",2016,13.479
"DEU","BB-P100-M2M",2017,21.293
"DEU","BB-P100-M2M",2018,27.863
"DEU","BB-P100-M2M",2019,35.747
"GRC","BB-M2M",2016,250768
"GRC","BB-M2M",2017,320530
"GRC","BB-M2M",2018,373077
"GRC","BB-M2M",2019,431795
"GRC","BB-P100-M2M",2016,2.327
"GRC","BB-P100-M2M",2017,2.98
"GRC","BB-P100-M2M",2018,3.476
"GRC","BB-P100-M2M",2019,4.031
"HUN","BB-M2M",2016,856155
"HUN","BB-M2M",2017,999520
"HUN","BB-M2M",2018,1095558
"HUN","BB-M2M",2019,1203344
"HUN","BB-P100-M2M",2016,8.724
"HUN","BB-P100-M2M",2017,10.212
"HUN","BB-P100-M2M",2018,11.207
"HUN","BB-P100-M2M",2019,12.315
"ISL","BB-M2M",2016,23992
"ISL","BB-M2M",2017,32058
"ISL","BB-M2M",2018,46650
"ISL","BB-M2M",2019,54419
"ISL","BB-P100-M2M",2016,7.153
"ISL","BB-P100-M2M",2017,9.335
"ISL","BB-P100-M2M",2018,13.227
"ISL","BB-P100-M2M",2019,15.091
"IRL","BB-M2M",2016,670389
"IRL","BB-M2M",2017,828780
"IRL","BB-M2M",2018,1012434
"IRL","BB-M2M",2019,1206513
"IRL","BB-P100-M2M",2016,14.116
"IRL","BB-P100-M2M",2017,17.258
"IRL","BB-P100-M2M",2018,20.829
"IRL","BB-P100-M2M",2019,24.487
"ITA","BB-M2M",2016,12227086
"ITA","BB-M2M",2017,16293879
"ITA","BB-M2M",2018,21049776
"ITA","BB-M2M",2019,24254348
"ITA","BB-P100-M2M",2016,20.168
"ITA","BB-P100-M2M",2017,26.916
"ITA","BB-P100-M2M",2018,34.817
"ITA","BB-P100-M2M",2019,40.173
"JPN","BB-M2M",2016,15301481
"JPN","BB-M2M",2017,18011078
"JPN","BB-M2M",2018,21671796
"JPN","BB-M2M",2019,27386231
"JPN","BB-P100-M2M",2016,12.055
"JPN","BB-P100-M2M",2017,14.215
"JPN","BB-P100-M2M",2018,17.14
"JPN","BB-P100-M2M",2019,21.711
"KOR","BB-M2M",2016,4838864
"KOR","BB-M2M",2017,5853153
"KOR","BB-M2M",2018,7845800
"KOR","BB-M2M",2019,9636095
"KOR","BB-P100-M2M",2016,9.448
"KOR","BB-P100-M2M",2017,11.396
"KOR","BB-P100-M2M",2018,15.203
"KOR","BB-P100-M2M",2019,18.59
"LUX","BB-M2M",2016,89400
"LUX","BB-M2M",2017,91900
"LUX","BB-M2M",2018,102400
"LUX","BB-M2M",2019,84900
"LUX","BB-P100-M2M",2016,15.306
"LUX","BB-P100-M2M",2017,15.394
"LUX","BB-P100-M2M",2018,16.82
"LUX","BB-P100-M2M",2019,13.66
"MEX","BB-M2M",2016,1802978
"MEX","BB-M2M",2017,2029855
"MEX","BB-M2M",2018,2350249
"MEX","BB-M2M",2019,2574203
"MEX","BB-P100-M2M",2016,1.476
"MEX","BB-P100-M2M",2017,1.645
"MEX","BB-P100-M2M",2018,1.887
"MEX","BB-P100-M2M",2019,2.047
"NLD","BB-M2M",2016,3945000
"NLD","BB-M2M",2017,4091000
"NLD","BB-M2M",2018,5456000
"NLD","BB-M2M",2019,7066784
"NLD","BB-P100-M2M",2016,23.165
"NLD","BB-P100-M2M",2017,23.881
"NLD","BB-P100-M2M",2018,31.662
"NLD","BB-P100-M2M",2019,40.742
"NZL","BB-M2M",2016,1391071
"NZL","BB-M2M",2017,1583301
"NZL","BB-M2M",2018,1706450
"NZL","BB-M2M",2019,1817687
"NZL","BB-P100-M2M",2016,29.578
"NZL","BB-P100-M2M",2017,33.078
"NZL","BB-P100-M2M",2018,35.094
"NZL","BB-P100-M2M",2019,36.818
"NOR","BB-M2M",2016,1238513
"NOR","BB-M2M",2017,1568806
"NOR","BB-M2M",2018,1740416
"NOR","BB-M2M",2019,1964646
"NOR","BB-P100-M2M",2016,23.654
"NOR","BB-P100-M2M",2017,29.729
"NOR","BB-P100-M2M",2018,32.764
"NOR","BB-P100-M2M",2019,36.736
"POL","BB-M2M",2016,2458753
"POL","BB-M2M",2017,2802479
"POL","BB-M2M",2018,3294559
"POL","BB-M2M",2019,3822548
"POL","BB-P100-M2M",2016,6.399
"POL","BB-P100-M2M",2017,7.294
"POL","BB-P100-M2M",2018,8.577
"POL","BB-P100-M2M",2019,9.957
"PRT","BB-M2M",2016,758680
"PRT","BB-M2M",2017,848594
"PRT","BB-M2M",2018,1095684
"PRT","BB-M2M",2019,1194353
"PRT","BB-P100-M2M",2016,7.348
"PRT","BB-P100-M2M",2017,8.239
"PRT","BB-P100-M2M",2018,10.654
"PRT","BB-P100-M2M",2019,11.623
"SVK","BB-M2M",2016,591504
"SVK","BB-M2M",2017,648363
"SVK","BB-M2M",2018,797755
"SVK","BB-M2M",2019,984964
"SVK","BB-P100-M2M",2016,10.892
"SVK","BB-P100-M2M",2017,11.922
"SVK","BB-P100-M2M",2018,14.648
"SVK","BB-P100-M2M",2019,18.062
"ESP","BB-M2M",2016,4357087
"ESP","BB-M2M",2017,4940491
"ESP","BB-M2M",2018,5877366
"ESP","BB-M2M",2019,6747718
"ESP","BB-P100-M2M",2016,9.38
"ESP","BB-P100-M2M",2017,10.617
"ESP","BB-P100-M2M",2018,12.578
"ESP","BB-P100-M2M",2019,14.326
"SWE","BB-M2M",2016,8654610
"SWE","BB-M2M",2017,11441106
"SWE","BB-M2M",2018,12856437
"SWE","BB-M2M",2019,15005468
"SWE","BB-P100-M2M",2016,87.217
"SWE","BB-P100-M2M",2017,113.755
"SWE","BB-P100-M2M",2018,126.351
"SWE","BB-P100-M2M",2019,145.983
"CHE","BB-M2M",2016,453981
"CHE","BB-M2M",2017,633693
"CHE","BB-M2M",2018,1059928
"CHE","BB-M2M",2019,1252500
"CHE","BB-P100-M2M",2016,5.422
"CHE","BB-P100-M2M",2017,7.498
"CHE","BB-P100-M2M",2018,12.449
"CHE","BB-P100-M2M",2019,14.6
"TUR","BB-M2M",2016,3959664
"TUR","BB-M2M",2017,4495436
"TUR","BB-M2M",2018,5209371
"TUR","BB-M2M",2019,5861438
"TUR","BB-P100-M2M",2016,4.995
"TUR","BB-P100-M2M",2017,5.597
"TUR","BB-P100-M2M",2018,6.399
"TUR","BB-P100-M2M",2019,7.125
"GBR","BB-M2M",2016,7637288
"GBR","BB-M2M",2017,7910641
"GBR","BB-M2M",2018,8064703
"GBR","BB-M2M",2019,9458291
"GBR","BB-P100-M2M",2016,11.634
"GBR","BB-P100-M2M",2017,11.979
"GBR","BB-P100-M2M",2018,12.139
"GBR","BB-P100-M2M",2019,14.152
"USA","BB-M2M",2016,57279000
"USA","BB-M2M",2017,93558084
"USA","BB-M2M",2018,112817160
"USA","BB-M2M",2019,1.37e+08
"USA","BB-P100-M2M",2016,17.716
"USA","BB-P100-M2M",2017,28.751
"USA","BB-P100-M2M",2018,34.455
"USA","BB-P100-M2M",2019,41.639
"CHL","BB-M2M",2016,494236
"CHL","BB-M2M",2017,527438
"CHL","BB-M2M",2018,542811
"CHL","BB-M2M",2019,509625
"CHL","BB-P100-M2M",2016,2.704
"CHL","BB-P100-M2M",2017,2.848
"CHL","BB-P100-M2M",2018,2.892
"CHL","BB-P100-M2M",2019,2.677
"EST","BB-M2M",2016,234180
"EST","BB-M2M",2017,250203
"EST","BB-M2M",2018,283772
"EST","BB-M2M",2019,342724
"EST","BB-P100-M2M",2016,17.796
"EST","BB-P100-M2M",2017,19.018
"EST","BB-P100-M2M",2018,21.513
"EST","BB-P100-M2M",2019,25.87
"LVA","BB-M2M",2016,171977
"LVA","BB-M2M",2017,305618
"LVA","BB-M2M",2018,348597
"LVA","BB-M2M",2019,368721
"LVA","BB-P100-M2M",2016,8.777
"LVA","BB-P100-M2M",2017,15.744
"LVA","BB-P100-M2M",2018,18.097
"LVA","BB-P100-M2M",2019,19.27
"LTU","BB-M2M",2016,187500
"LTU","BB-M2M",2017,251004
"LTU","BB-M2M",2018,293581
"LTU","BB-M2M",2019,324312
"LTU","BB-P100-M2M",2016,6.537
"LTU","BB-P100-M2M",2017,8.874
"LTU","BB-P100-M2M",2018,10.479
"LTU","BB-P100-M2M",2019,11.613
"SVN","BB-M2M",2016,63940
"SVN","BB-M2M",2017,63180
"SVN","BB-M2M",2018,72201
"SVN","BB-M2M",2019,78517
"SVN","BB-P100-M2M",2016,3.097
"SVN","BB-P100-M2M",2017,3.058
"SVN","BB-P100-M2M",2018,3.485
"SVN","BB-P100-M2M",2019,3.759
"OECD","BB-M2M",2016,161796594
"OECD","BB-M2M",2017,223927797
"OECD","BB-M2M",2018,271941195
"OECD","BB-M2M",2019,328120859
"OECD","BB-P100-M2M",2016,12.12
"OECD","BB-P100-M2M",2017,16.679
"OECD","BB-P100-M2M",2018,20.14
"OECD","BB-P100-M2M",2019,24.174
"AUS","BB-DATA-GB",2016,1.61
"AUS","BB-DATA-GB",2017,2.15
"AUS","BB-DATA-GB",2018,4.64
"AUS","BB-DATA-GB",2019,7.6
"AUT","BB-DATA-GB",2016,7.41
"AUT","BB-DATA-GB",2017,11.9
"AUT","BB-DATA-GB",2018,16.4
"AUT","BB-DATA-GB",2019,19.11
"BEL","BB-DATA-GB",2016,0.93
"BEL","BB-DATA-GB",2017,1.36
"BEL","BB-DATA-GB",2018,2.01
"BEL","BB-DATA-GB",2019,2.95
"CAN","BB-DATA-GB",2016,1.54
"CAN","BB-DATA-GB",2017,2
"CAN","BB-DATA-GB",2018,2.46
"CAN","BB-DATA-GB",2019,2.929
"CZE","BB-DATA-GB",2016,1.05
"CZE","BB-DATA-GB",2017,1.78
"CZE","BB-DATA-GB",2018,3.39
"CZE","BB-DATA-GB",2019,1.82
"DNK","BB-DATA-GB",2016,4.57
"DNK","BB-DATA-GB",2017,6.06
"DNK","BB-DATA-GB",2018,7.47
"DNK","BB-DATA-GB",2019,9.57
"FIN","BB-DATA-GB",2016,10.89
